I (572690) gaga.wake: [A],571867,1.112,0.112,-0.028,-0.624,0.919,-69.969,127.688,48.031
I (572701) gaga.wake: [A],571878,1.142,0.142,-0.017,-0.678,0.919,-61.250,133.938,41.562
I (572712) gaga.wake: [A],571889,1.149,0.149,-0.052,-0.699,0.910,-33.656,133.188,31.094
I (572713) gaga.wake: [LIFT] Motion→FaceUp（uz=0.79 cosB=0.31）
I (572723) gaga.wake: [A],571900,1.126,0.126,-0.076,-0.679,0.896,-14.656,126.844,14.938
I (572734) gaga.wake: [A],571911,1.069,0.069,-0.150,-0.645,0.839,-22.438,113.812,2.875
I (572745) gaga.wake: [A],571922,0.995,0.005,-0.194,-0.616,0.757,-57.969,100.250,2.219
I (572756) gaga.wake: [A],571933,0.960,0.040,-0.232,-0.626,0.689,-90.625,91.375,11.281
I (572767) gaga.wake: [A],571944,0.937,0.063,-0.244,-0.668,0.610,-103.062,85.656,21.531
I (572778) gaga.wake: [A],571955,0.925,0.075,-0.261,-0.713,0.529,-118.812,86.375,26.188
I (572789) gaga.wake: [A],571966,0.931,0.069,-0.286,-0.764,0.449,-144.406,97.250,27.438
I (572800) gaga.wake: [A],571977,0.932,0.068,-0.361,-0.776,0.370,-179.469,112.156,20.688
I (572811) gaga.wake: [A],571988,0.994,0.006,-0.474,-0.815,0.315,-229.938,131.406,21.438
I (572822) gaga.wake: [A],571999,1.090,0.090,-0.506,-0.910,0.323,-278.188,179.812,44.750
I (572833) gaga.wake: [A],572010,1.194,0.194,-0.523,-1.017,0.344,-311.625,257.438,90.812
I (572844) gaga.wake: [A],572021,1.284,0.284,-0.451,-1.121,0.434,-307.031,323.375,122.969
I (572855) gaga.wake: [A],572032,1.456,0.456,-0.471,-1.245,0.589,-246.312,400.125,148.688
I (572866) gaga.wake: [A],572043,1.545,0.545,-0.551,-1.261,0.702,-139.531,468.500,149.531
I (572877) gaga.wake: [A],572054,1.619,0.619,-0.727,-1.225,0.770,-30.250,479.438,102.469
I (572888) gaga.wake: [A],572065,1.566,0.566,-0.625,-1.127,0.890,23.219,379.188,40.344
I (572899) gaga.wake: [A],572076,1.596,0.596,-0.687,-1.036,1.001,21.500,220.750,-8.812
I (572910) gaga.wake: [A],572087,1.420,0.420,-0.603,-0.955,0.861,-10.750,83.969,-45.750
I (572921) gaga.wake: [A],572098,1.261,0.261,-0.578,-0.914,0.648,-15.875,25.875,-59.344
I (572922) gaga.wake: [LIFT] FaceUp 丢失（magDev=0.22 uz=0.50）→ Baseline
I (572932) gaga.wake: [A],572109,1.176,0.176,-0.534,-0.927,0.486,-1.969,16.125,-59.062
I (572943) gaga.wake: [A],572120,1.105,0.105,-0.439,-0.923,0.421,13.062,66.625,-33.906
I (572954) gaga.wake: [A],572131,1.070,0.070,-0.376,-0.911,0.417,14.156,151.312,-17.969
I (572965) gaga.wake: [A],572142,1.134,0.134,-0.386,-0.919,0.541,-12.938,221.625,-10.344
I (572976) gaga.wake: [A],572153,1.238,0.238,-0.421,-0.914,0.721,-61.062,271.562,-8.812
I (572987) gaga.wake: [A],572164,1.338,0.338,-0.461,-0.885,0.892,-114.062,256.281,-7.625
I (572998) gaga.wake: [A],572175,1.447,0.447,-0.431,-0.845,1.092,-149.438,191.750,-9.938
I (573009) gaga.wake: [A],572186,1.481,0.481,-0.434,-0.870,1.118,-163.219,111.312,-21.781
I (573020) gaga.wake: [A],572197,1.418,0.418,-0.402,-0.829,1.078,-149.469,33.969,-41.500
I (573031) gaga.wake: [A],572208,1.276,0.276,-0.391,-0.759,0.949,-122.125,-10.625,-49.625
I (573042) gaga.wake: [A],572219,1.217,0.217,-0.460,-0.728,0.860,-101.156,-39.062,-50.688
I (573053) gaga.wake: [A],572230,1.149,0.149,-0.496,-0.703,0.761,-85.188,-73.719,-41.312
I (573064) gaga.wake: [A],572241,1.117,0.117,-0.544,-0.752,0.621,-79.906,-102.750,-44.000
I (573075) gaga.wake: [A],572252,0.989,0.011,-0.667,-0.574,0.451,-88.344,-104.781,-33.750
I (573086) gaga.wake: [A],572263,0.970,0.030,-0.843,-0.345,0.332,-115.844,-122.469,14.938
I (573097) gaga.wake: [A],572274,0.924,0.076,-0.754,-0.449,0.291,-156.906,-151.750,72.812
I (573108) gaga.wake: [A],572285,0.883,0.117,-0.524,-0.671,0.234,-216.656,-176.000,96.188
I (573119) gaga.wake: [A],572296,1.006,0.006,-0.494,-0.842,0.242,-264.781,-197.344,82.469
I (573130) gaga.wake: [A],572307,0.945,0.055,-0.444,-0.823,0.137,-284.875,-182.281,61.406
I (573141) gaga.wake: [A],572318,0.978,0.022,-0.502,-0.822,0.172,-276.625,-169.750,47.531
I (573152) gaga.wake: [A],572329,1.054,0.054,-0.484,-0.899,0.263,-280.938,-181.531,33.250
I (573163) gaga.wake: [A],572340,1.102,0.102,-0.465,-0.960,0.274,-259.312,-184.562,16.594
I (573174) gaga.wake: [A],572351,1.169,0.169,-0.527,-1.029,0.172,-233.719,-137.031,5.000
I (573185) gaga.wake: [A],572362,1.210,0.210,-0.610,-1.044,0.050,-204.094,-81.125,-9.875
I (573196) gaga.wake: [A],572373,1.122,0.122,-0.658,-0.906,-0.082,-143.219,-42.219,-36.125
I (573207) gaga.wake: [A],572384,0.979,0.021,-0.473,-0.847,-0.138,-101.250,-41.250,-66.469
I (573218) gaga.wake: [A],572395,0.904,0.096,-0.645,-0.565,-0.287,-17.969,-79.500,-101.094
I (573229) gaga.wake: [A],572406,0.888,0.112,-0.255,-0.792,-0.311,45.969,-142.156,-146.344
I (573240) gaga.wake: [A],572417,0.960,0.040,-0.540,-0.687,-0.396,112.594,-149.844,-157.688
I (573251) gaga.wake: [A],572428,0.968,0.032,-0.572,-0.652,-0.429,180.000,-132.938,-138.000
I (573262) gaga.wake: [A],572439,0.953,0.047,-0.591,-0.659,-0.352,234.969,-94.719,-83.625
I (573273) gaga.wake: [A],572450,0.892,0.108,-0.597,-0.657,-0.083,287.531,-60.781,-5.938
I (573284) gaga.wake: [A],572461,1.216,0.216,-0.629,-0.630,0.827,262.875,-130.594,63.062
I (573295) gaga.wake: [A],572472,0.937,0.063,-0.033,-0.704,0.618,-8.594,-230.562,126.656
I (573306) gaga.wake: [A],572483,0.891,0.109,0.119,-0.795,0.384,-257.281,-189.125,160.156
I (573317) gaga.wake: [A],572494,0.978,0.022,-0.169,-0.911,0.312,-318.688,-139.219,153.469
I (573328) gaga.wake: [A],572505,1.139,0.139,-0.542,-0.924,0.386,-180.594,-90.875,138.000
I (573339) gaga.wake: [A],572516,1.024,0.024,-0.521,-0.841,0.263,43.188,-64.219,117.250
I (573350) gaga.wake: [A],572527,1.045,0.045,-0.669,-0.781,0.184,141.625,13.562,94.219
I (573361) gaga.wake: [A],572538,1.166,0.166,-0.579,-0.980,0.251,119.094,77.656,87.250
I (573372) gaga.wake: [A],572549,0.962,0.038,-0.582,-0.757,0.121,97.500,130.719,150.625
I (573383) gaga.wake: [A],572560,1.052,0.052,-0.715,-0.771,0.034,134.344,196.125,183.312
I (573394) gaga.wake: [A],572571,1.124,0.124,-0.889,-0.687,-0.052,134.594,221.969,194.406
I (573405) gaga.wake: [A],572582,1.024,0.024,-0.842,-0.579,0.060,202.125,233.938,157.312
I (573416) gaga.wake: [A],572593,1.197,0.197,-1.003,-0.646,-0.091,206.188,188.281,82.875
I (573427) gaga.wake: [A],572604,1.079,0.079,-0.897,-0.596,0.066,136.562,151.250,25.438
I (573438) gaga.wake: [A],572615,0.634,0.366,-0.339,-0.500,-0.193,32.000,54.344,-39.969
I (573449) gaga.wake: [A],572626,0.523,0.477,-0.388,-0.340,-0.084,-44.562,78.312,-47.844
I (573460) gaga.wake: [A],572637,0.581,0.419,-0.486,-0.279,0.156,-26.688,137.000,-59.500
I (573471) gaga.wake: [A],572648,0.626,0.374,-0.551,-0.272,0.117,11.625,140.875,-61.438
I (573482) gaga.wake: [A],572659,0.700,0.300,-0.598,-0.254,0.260,114.531,114.656,-34.938
I (573493) gaga.wake: [A],572670,0.554,0.446,-0.502,-0.167,0.165,211.531,43.781,-27.719
I (573504) gaga.wake: [A],572681,0.411,0.589,-0.373,-0.089,0.148,255.812,-33.938,-41.250
I (573515) gaga.wake: [A],572692,0.347,0.653,-0.270,0.032,0.215,257.094,-54.375,-86.531
I (573526) gaga.wake: [A],572703,0.402,0.598,-0.311,-0.012,0.254,252.750,-46.719,-127.906
I (573537) gaga.wake: [A],572714,0.482,0.518,-0.386,-0.093,0.273,216.562,-4.531,-148.906
I (573548) gaga.wake: [A],572725,0.826,0.174,-0.724,-0.315,0.243,145.906,16.500,-56.062
I (573559) gaga.wake: [A],572736,0.903,0.097,-0.786,-0.279,0.348,42.750,97.531,47.688
I (573570) gaga.wake: [A],572747,1.270,0.270,-1.067,-0.453,0.518,-21.219,81.906,129.750
I (573581) gaga.wake: [A],572758,1.346,0.346,-1.159,-0.482,0.485,-16.031,57.062,201.094
I (573592) gaga.wake: [A],572769,1.334,0.334,-1.225,-0.449,0.275,-34.625,2.094,262.500
I (573603) gaga.wake: [A],572780,1.240,0.240,-1.163,-0.383,0.196,-83.188,-31.594,289.312
I (573614) gaga.wake: [A],572791,1.185,0.185,-1.133,-0.327,0.119,-148.062,-20.031,290.219
I (573625) gaga.wake: [A],572802,1.059,0.059,-1.024,-0.268,0.015,-200.031,-26.156,277.031
I (573636) gaga.wake: [A],572813,0.837,0.163,-0.807,-0.222,0.014,-253.375,-28.312,246.094
I (573647) gaga.wake: [A],572824,0.676,0.324,-0.603,-0.282,0.121,-244.844,5.562,208.625
I (573658) gaga.wake: [A],572835,0.417,0.583,-0.260,-0.261,0.196,-151.344,7.062,155.625
I (573669) gaga.wake: [A],572846,0.311,0.689,-0.136,-0.195,0.200,-53.406,61.000,59.094
I (573680) gaga.wake: [A],572857,0.555,0.445,-0.520,-0.193,-0.005,-24.844,68.344,-12.906
I (573691) gaga.wake: [A],572868,1.506,0.506,-1.429,-0.470,-0.075,-29.562,-21.875,158.969
I (573702) gaga.wake: [A],572879,1.869,0.869,-1.844,-0.309,0.025,-41.875,-154.188,382.031
I (573713) gaga.wake: [A],572890,1.313,0.313,-1.274,-0.121,0.292,-79.406,-125.969,387.156
I (573724) gaga.wake: [A],572901,1.359,0.359,-1.334,-0.111,0.234,-137.000,-44.031,296.438
I (573735) gaga.wake: [A],572912,1.248,0.248,-1.221,-0.099,0.236,-168.969,-57.062,271.781
I (573746) gaga.wake: [A],572923,1.245,0.245,-1.226,-0.179,0.120,-166.812,-31.750,265.938
I (573757) gaga.wake: [A],572934,2.826,1.826,-2.621,-1.032,0.231,-98.906,-15.906,218.562
I (573768) gaga.wake: [A],572945,2.926,1.926,-2.764,-0.831,0.479,83.594,-68.938,99.719
I (573779) gaga.wake: [A],572956,2.004,1.004,-1.844,-0.619,0.482,92.344,80.906,-24.656
I (573790) gaga.wake: [A],572967,1.242,0.242,-1.171,-0.355,0.211,17.094,105.156,-93.562
I (573801) gaga.wake: [A],572978,0.931,0.069,-0.854,-0.286,0.237,-69.688,57.781,-127.062
I (573812) gaga.wake: [A],572989,0.830,0.170,-0.729,-0.228,0.325,-94.469,48.625,-87.344
I (573823) gaga.wake: [A],573000,0.807,0.193,-0.727,-0.234,0.261,-53.438,28.844,-21.438
I (573834) gaga.wake: [A],573011,0.907,0.093,-0.852,-0.186,0.247,20.000,-5.938,6.688
I (573845) gaga.wake: [A],573022,1.025,0.025,-0.997,-0.141,0.195,52.406,-20.406,10.219
I (573856) gaga.wake: [A],573033,1.013,0.013,-0.993,-0.106,0.171,42.750,-23.062,13.906
I (573867) gaga.wake: [A],573044,1.073,0.073,-1.059,-0.042,0.167,23.469,-19.062,8.188
I (573878) gaga.wake: [A],573055,1.112,0.112,-1.098,0.016,0.172,2.250,-35.500,2.062
I (573889) gaga.wake: [A],573066,0.982,0.018,-0.964,0.009,0.189,-9.406,-48.188,4.531
I (573900) gaga.wake: [A],573077,0.946,0.054,-0.926,0.018,0.195,-17.844,-39.719,16.906
I (573911) gaga.wake: [A],573088,0.954,0.046,-0.928,0.037,0.221,-35.594,-27.844,23.781
I (573922) gaga.wake: [A],573099,0.943,0.057,-0.918,0.006,0.217,-49.594,-22.094,22.156
I (573933) gaga.wake: [A],573110,0.883,0.117,-0.852,-0.035,0.230,-45.125,-6.156,23.094
I (573944) gaga.wake: [A],573121,0.980,0.020,-0.944,-0.112,0.238,-22.344,19.094,14.969
I (573955) gaga.wake: [A],573132,1.049,0.049,-1.011,-0.176,0.217,-4.094,9.000,26.500
I (573966) gaga.wake: [A],573143,1.028,0.028,-0.997,-0.138,0.209,-11.469,4.188,11.969
I (573977) gaga.wake: [A],573154,0.970,0.030,-0.938,-0.105,0.223,-17.875,-2.000,8.375
I (573988) gaga.wake: [A],573165,0.919,0.081,-0.893,-0.048,0.212,-21.062,11.594,2.094
I (573999) gaga.wake: [A],573176,0.951,0.049,-0.928,-0.030,0.203,-9.719,10.312,-6.125
I (574010) gaga.wake: [A],573187,0.976,0.024,-0.955,-0.044,0.195,1.781,11.688,-6.219
I (574021) gaga.wake: [A],573198,0.970,0.030,-0.950,-0.058,0.184,5.719,6.156,-4.062
I (574032) gaga.wake: [A],573209,0.951,0.049,-0.931,-0.045,0.191,1.031,9.188,-4.938
I (574043) gaga.wake: [A],573220,0.936,0.064,-0.912,-0.047,0.201,-6.594,16.125,-6.812
I (574054) gaga.wake: [A],573231,0.965,0.035,-0.943,-0.065,0.198,-7.594,17.594,-10.719
I (574065) gaga.wake: [A],573242,0.941,0.059,-0.914,-0.077,0.211,-6.219,29.094,-15.969
I (574076) gaga.wake: [A],573253,1.016,0.016,-0.991,-0.037,0.220,1.406,58.656,-29.375
I (574087) gaga.wake: [A],573264,1.015,0.015,-0.998,-0.040,0.183,10.688,38.812,-44.656
I (574098) gaga.wake: [A],573275,1.022,0.022,-1.006,-0.057,0.172,11.344,10.656,-51.656
I (574109) gaga.wake: [A],573286,1.002,0.002,-0.979,-0.084,0.197,3.781,1.156,-30.688
I (574120) gaga.wake: [A],573297,0.990,0.010,-0.970,-0.095,0.172,-9.906,-0.344,-9.375
I (574131) gaga.wake: [A],573308,1.021,0.021,-1.001,-0.061,0.189,-16.688,-0.250,-4.438
I (574142) gaga.wake: [A],573319,0.895,0.105,-0.877,-0.104,0.142,-20.844,-11.875,-2.375
I (574153) gaga.wake: [A],573330,1.202,0.202,-1.183,-0.094,0.195,-15.531,15.594,-9.188
I (574164) gaga.wake: [A],573341,1.012,0.012,-1.000,-0.039,0.148,-9.312,18.625,-7.594
I (574175) gaga.wake: [A],573352,1.015,0.015,-1.001,-0.020,0.168,-11.250,21.906,-8.531
I (574186) gaga.wake: [A],573363,0.827,0.173,-0.810,-0.021,0.166,-25.844,5.562,-9.969
I (574197) gaga.wake: [A],573374,0.594,0.406,-0.568,-0.090,0.152,-42.375,2.594,-12.656
I (574208) gaga.wake: [A],573385,0.489,0.511,-0.386,-0.133,0.269,-52.438,-20.531,-38.500
I (574219) gaga.wake: [A],573396,1.093,0.093,-1.038,-0.294,0.179,8.250,54.312,-26.844
I (574230) gaga.wake: [A],573407,1.416,0.416,-1.361,-0.380,0.104,66.625,31.656,-25.156
I (574241) gaga.wake: [A],573418,1.188,0.188,-1.147,-0.288,0.115,80.469,5.562,-20.781
I (574252) gaga.wake: [A],573429,1.072,0.072,-1.045,-0.194,0.138,40.594,-4.906,-13.969
I (574263) gaga.wake: [A],573440,0.955,0.045,-0.934,-0.105,0.171,-5.781,-8.594,-4.844
I (574274) gaga.wake: [A],573451,0.963,0.037,-0.941,-0.093,0.181,-23.906,-11.719,1.781
I (574285) gaga.wake: [A],573462,0.976,0.024,-0.955,-0.099,0.177,-11.969,-2.062,1.094
I (574296) gaga.wake: [A],573473,0.961,0.039,-0.936,-0.145,0.163,6.188,6.531,-2.344
I (574307) gaga.wake: [A],573484,0.976,0.024,-0.947,-0.193,0.138,14.031,8.250,-2.719
I (574318) gaga.wake: [A],573495,0.967,0.033,-0.939,-0.195,0.124,10.781,6.594,-4.750
I (574331) gaga.wake: [A],573508,0.952,0.048,-0.926,-0.187,0.116,6.469,6.625,-8.250
I (574342) gaga.wake: [A],573519,0.986,0.014,-0.964,-0.159,0.130,6.281,7.375,-10.531
I (574353) gaga.wake: [A],573530,0.985,0.015,-0.970,-0.108,0.133,3.219,6.000,-11.250
I (574364) gaga.wake: [A],573541,0.994,0.006,-0.981,-0.073,0.140,-2.062,3.875,-13.625
I (574375) gaga.wake: [A],573552,0.984,0.016,-0.972,-0.044,0.149,-8.344,1.188,-14.312
I (574386) gaga.wake: [A],573563,0.978,0.022,-0.965,-0.043,0.152,-12.031,-2.719,-12.969
I (574397) gaga.wake: [A],573574,0.994,0.006,-0.979,-0.039,0.162,-11.906,-6.531,-10.781
I (574408) gaga.wake: [A],573585,1.015,0.015,-1.002,-0.037,0.160,-9.344,-7.969,-7.125
I (574419) gaga.wake: [A],573596,1.005,0.005,-0.991,-0.029,0.167,-2.062,-6.469,-4.344
I (574430) gaga.wake: [A],573607,0.999,0.001,-0.985,-0.022,0.167,2.812,-4.562,-1.625
I (574441) gaga.wake: [A],573618,0.984,0.016,-0.969,-0.026,0.165,2.812,-3.688,-0.250
I (574452) gaga.wake: [A],573629,0.977,0.023,-0.963,-0.042,0.162,2.094,-2.938,1.156
I (574463) gaga.wake: [A],573640,0.987,0.013,-0.970,-0.085,0.158,-2.062,-3.969,2.719
I (574474) gaga.wake: [A],573651,0.990,0.010,-0.970,-0.121,0.152,-3.312,-4.344,4.594
I (574485) gaga.wake: [A],573662,0.993,0.007,-0.970,-0.148,0.150,-2.844,-3.500,5.469
I (574496) gaga.wake: [A],573673,0.991,0.009,-0.965,-0.168,0.149,0.906,-3.250,6.281
I (574507) gaga.wake: [A],573684,0.972,0.028,-0.946,-0.175,0.143,5.406,-1.656,6.938
I (574518) gaga.wake: [A],573695,0.968,0.032,-0.941,-0.183,0.135,9.062,-0.500,7.031
I (574529) gaga.wake: [A],573706,0.966,0.034,-0.940,-0.183,0.128,11.781,3.156,8.000
I (574540) gaga.wake: [A],573717,0.913,0.087,-0.889,-0.169,0.123,11.625,6.219,7.562
I (574551) gaga.wake: [A],573728,0.893,0.107,-0.868,-0.176,0.117,8.594,9.406,7.750
I (574562) gaga.wake: [A],573739,0.989,0.011,-0.960,-0.209,0.116,7.719,12.781,8.875
I (574573) gaga.wake: [A],573750,0.992,0.008,-0.959,-0.222,0.127,8.750,10.312,6.562
I (574584) gaga.wake: [A],573761,0.923,0.077,-0.888,-0.193,0.165,17.000,11.312,2.312
I (574595) gaga.wake: [A],573772,0.940,0.060,-0.906,-0.185,0.169,19.156,15.188,-2.000
I (574606) gaga.wake: [A],573783,0.997,0.003,-0.967,-0.173,0.172,25.219,14.906,-3.031
I (574617) gaga.wake: [A],573794,0.991,0.009,-0.970,-0.133,0.155,25.375,9.156,-3.438
I (574628) gaga.wake: [A],573805,0.991,0.009,-0.975,-0.094,0.150,12.906,6.750,-2.844
I (574639) gaga.wake: [A],573816,1.135,0.135,-1.121,-0.077,0.159,3.625,5.406,-2.188
I (574650) gaga.wake: [A],573827,1.208,0.208,-1.199,-0.028,0.144,-2.594,-4.875,0.500
I (574661) gaga.wake: [A],573838,0.983,0.017,-0.951,0.094,0.229,-19.750,-21.688,1.844
I (574672) gaga.wake: [A],573849,0.881,0.119,-0.840,0.101,0.246,-32.062,-15.500,8.094
I (574683) gaga.wake: [A],573860,0.936,0.064,-0.898,0.017,0.265,-45.438,-7.281,7.812
I (574694) gaga.wake: [A],573871,1.003,0.003,-0.968,-0.100,0.241,-38.469,-9.344,3.344
I (574705) gaga.wake: [A],573882,1.017,0.017,-0.981,-0.162,0.211,-22.438,-9.781,2.688
I (574716) gaga.wake: [A],573893,1.008,0.008,-0.975,-0.171,0.190,-10.125,-10.312,-0.875
I (574727) gaga.wake: [A],573904,0.995,0.005,-0.968,-0.162,0.164,-7.750,-12.000,-2.406
I (574738) gaga.wake: [A],573915,0.968,0.032,-0.950,-0.111,0.146,-8.969,-14.906,1.000
I (574749) gaga.wake: [A],573926,0.951,0.049,-0.938,-0.069,0.144,-13.125,-14.750,2.250
I (574760) gaga.wake: [A],573937,0.949,0.051,-0.936,-0.055,0.149,-17.438,-13.438,2.344
I (574771) gaga.wake: [A],573948,0.957,0.043,-0.942,-0.063,0.157,-24.406,-11.375,3.719
I (574782) gaga.wake: [A],573959,0.969,0.031,-0.950,-0.096,0.165,-32.500,-10.406,3.812
I (574793) gaga.wake: [A],573970,0.980,0.020,-0.956,-0.130,0.172,-38.406,-9.531,3.750
I (574804) gaga.wake: [A],573981,0.998,0.002,-0.968,-0.161,0.185,-38.531,-8.469,3.656
I (574815) gaga.wake: [A],573992,1.005,0.005,-0.970,-0.171,0.198,-34.375,-7.531,2.812
I (574826) gaga.wake: [A],574003,0.999,0.001,-0.964,-0.166,0.202,-31.062,-7.375,1.781
I (574837) gaga.wake: [A],574014,0.993,0.007,-0.959,-0.159,0.203,-29.062,-10.750,2.094
I (574848) gaga.wake: [A],574025,0.985,0.015,-0.954,-0.148,0.198,-26.875,-11.062,1.250
I (574859) gaga.wake: [A],574036,0.977,0.023,-0.948,-0.137,0.189,-22.125,-10.031,1.688
I (574870) gaga.wake: [A],574047,0.960,0.040,-0.934,-0.135,0.180,-16.250,-8.281,1.969
I (574881) gaga.wake: [A],574058,0.956,0.044,-0.931,-0.136,0.172,-14.312,-7.406,1.438
I (574892) gaga.wake: [A],574069,0.952,0.048,-0.925,-0.146,0.168,-10.531,-5.688,2.031
I (574903) gaga.wake: [A],574080,0.962,0.038,-0.934,-0.161,0.169,-8.906,-3.719,1.406
I (574914) gaga.wake: [A],574091,0.979,0.021,-0.946,-0.181,0.172,-9.062,-2.188,2.875
I (574925) gaga.wake: [A],574102,0.986,0.014,-0.952,-0.192,0.172,-8.406,-1.531,2.000
I (574936) gaga.wake: [A],574113,0.989,0.011,-0.953,-0.195,0.174,-8.656,-2.438,1.875
I (574947) gaga.wake: [A],574124,0.988,0.012,-0.951,-0.200,0.177,-8.219,-2.250,0.562
I (574958) gaga.wake: [A],574135,0.969,0.031,-0.932,-0.196,0.177,-7.531,-2.562,-0.156
I (574969) gaga.wake: [A],574146,0.957,0.043,-0.920,-0.199,0.176,-6.562,-2.406,-0.938
I (574980) gaga.wake: [A],574157,0.951,0.049,-0.913,-0.201,0.175,-3.594,-2.156,-1.562
I (574991) gaga.wake: [A],574168,0.952,0.048,-0.914,-0.201,0.173,-1.219,-1.156,-3.281
I (575002) gaga.wake: [A],574179,0.951,0.049,-0.915,-0.201,0.166,2.281,-1.219,-5.438
I (575013) gaga.wake: [A],574190,0.964,0.036,-0.927,-0.201,0.176,3.156,0.875,-7.719
I (575024) gaga.wake: [A],574201,0.964,0.036,-0.925,-0.196,0.189,2.750,0.219,-8.906
I (575035) gaga.wake: [A],574212,0.977,0.023,-0.939,-0.179,0.200,4.438,0.625,-10.531
I (575046) gaga.wake: [A],574223,0.995,0.005,-0.958,-0.176,0.204,9.812,0.562,-9.688
I (575057) gaga.wake: [A],574234,1.019,0.019,-0.987,-0.164,0.194,14.469,-2.750,-8.156
I (575068) gaga.wake: [A],574245,0.983,0.017,-0.954,-0.156,0.183,12.312,-4.125,-5.594
I (575079) gaga.wake: [A],574256,0.957,0.043,-0.928,-0.152,0.176,6.938,-3.406,-4.375
I (575090) gaga.wake: [A],574267,0.950,0.050,-0.919,-0.164,0.175,5.656,-1.000,-4.500
I (575101) gaga.wake: [A],574278,0.944,0.056,-0.907,-0.196,0.177,9.062,1.812,-5.219
I (575112) gaga.wake: [A],574289,0.999,0.001,-0.966,-0.173,0.184,15.125,-1.781,-6.781
I (575123) gaga.wake: [A],574300,0.987,0.013,-0.972,-0.088,0.150,9.281,-18.562,-16.344
I (575134) gaga.wake: [A],574311,0.991,0.009,-0.972,-0.105,0.160,-5.406,-39.000,-22.031
I (575145) gaga.wake: [A],574322,0.969,0.031,-0.933,-0.145,0.219,-17.219,-26.938,-12.000
I (575156) gaga.wake: [A],574333,0.977,0.023,-0.932,-0.161,0.246,-19.500,0.250,-6.625
I (575167) gaga.wake: [A],574344,1.002,0.002,-0.959,-0.164,0.239,2.156,13.281,-9.031
I (575178) gaga.wake: [A],574355,0.996,0.004,-0.962,-0.159,0.203,26.469,-0.781,-14.844
I (575189) gaga.wake: [A],574366,0.975,0.025,-0.945,-0.149,0.190,29.469,-9.031,-13.312
I (575200) gaga.wake: [A],574377,0.954,0.046,-0.922,-0.164,0.181,16.000,-9.594,-14.594
I (575211) gaga.wake: [A],574388,0.971,0.029,-0.943,-0.153,0.177,1.469,-12.625,-17.062
I (575222) gaga.wake: [A],574399,0.976,0.024,-0.947,-0.116,0.206,-5.594,-11.156,-20.781
I (575233) gaga.wake: [A],574410,1.009,0.009,-0.977,-0.102,0.233,-3.594,-5.000,-23.000
I (575244) gaga.wake: [A],574421,0.986,0.014,-0.954,-0.086,0.238,-0.469,-7.781,-26.344
I (575255) gaga.wake: [A],574432,1.322,0.322,-1.286,-0.174,0.252,6.406,1.031,-28.500
I (575266) gaga.wake: [A],574443,1.076,0.076,-1.047,-0.024,0.250,-9.656,-16.875,-23.531
I (575277) gaga.wake: [A],574454,0.685,0.315,-0.646,0.041,0.225,-14.281,-61.125,-45.219
I (575288) gaga.wake: [A],574465,0.870,0.130,-0.835,-0.076,0.234,-4.656,-39.719,-39.906
I (575299) gaga.wake: [A],574476,1.174,0.174,-1.142,-0.167,0.217,-8.062,-5.375,-11.281
I (575310) gaga.wake: [A],574487,1.157,0.157,-1.132,-0.154,0.182,-7.406,-15.000,-3.594
I (575321) gaga.wake: [A],574498,1.025,0.025,-0.989,-0.135,0.233,-7.562,-19.375,-4.219
I (575332) gaga.wake: [A],574509,0.739,0.261,-0.687,-0.107,0.252,-28.500,-27.625,-2.781
I (575343) gaga.wake: [A],574520,1.088,0.088,-1.010,-0.254,0.314,-27.438,3.906,4.094
I (575354) gaga.wake: [A],574531,1.266,0.266,-1.202,-0.310,0.250,-18.531,38.188,6.156
I (575365) gaga.wake: [A],574542,0.892,0.108,-0.829,-0.142,0.297,-12.031,-2.406,-7.312
I (575376) gaga.wake: [A],574553,0.686,0.314,-0.601,-0.035,0.329,-19.750,-19.750,-10.781
I (575387) gaga.wake: [A],574564,1.116,0.116,-1.074,-0.199,0.225,-34.656,43.281,7.781
I (575398) gaga.wake: [A],574575,0.702,0.298,-0.683,-0.079,0.145,-11.031,10.562,12.594
I (575409) gaga.wake: [A],574586,0.933,0.067,-0.888,-0.178,0.223,1.312,4.312,-6.344
I (575420) gaga.wake: [A],574597,1.307,0.307,-1.232,-0.395,0.188,-0.031,45.094,20.094
I (575421) gaga.wake: [LIFT] Baseline→Motion（magDev=0.35 cosB=1.00 基线样本=11）
I (575431) gaga.wake: [A],574608,1.236,0.236,-1.137,-0.468,0.127,-30.875,2.750,22.375
I (575442) gaga.wake: [A],574619,0.846,0.154,-0.731,-0.369,0.214,-70.688,-51.969,20.000
I (575453) gaga.wake: [A],574630,0.831,0.169,-0.700,-0.310,0.324,-65.844,-45.750,19.688
I (575464) gaga.wake: [A],574641,0.932,0.068,-0.824,-0.306,0.311,-22.500,-5.500,16.312
I (575475) gaga.wake: [A],574652,1.014,0.014,-0.939,-0.272,0.270,27.438,3.094,14.625
I (575486) gaga.wake: [A],574663,1.001,0.001,-0.955,-0.194,0.230,47.094,3.906,4.812
I (575497) gaga.wake: [A],574674,0.947,0.053,-0.913,-0.148,0.201,35.688,-0.688,1.875
I (575508) gaga.wake: [A],574685,0.849,0.151,-0.822,-0.102,0.187,18.094,-5.375,3.812
I (575519) gaga.wake: [A],574696,0.867,0.133,-0.830,-0.133,0.214,-5.375,-10.531,5.875
